sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4,view_mask_1,view_mask_2,view_mask_3,view_mask_4
5536,6,1,0.5827282071113586,0.3352717459201813,normal,0.0,0.0,0.0843634158372879,0.4019376039505005,0.5136989951133728,0.0,1,1,1,0
5537,7,7,0.9997871518135071,0.0008247014484368265,normal,0.0,0.0,0.12345004081726074,0.7692317366600037,0.10731819272041321,0.0,1,1,1,0
5538,15,15,0.9951663017272949,0.013190940022468567,normal,0.0,0.0,0.17036132514476776,0.03692426159977913,0.7927144169807434,0.0,1,1,1,0
5539,1,1,0.9925628304481506,0.019312996417284012,normal,0.0,0.0,0.1390310674905777,0.8287284970283508,0.032240450382232666,0.0,1,1,1,0
5540,1,1,0.9994701743125916,0.0019377644639462233,normal,0.0,0.0,0.0021893144585192204,0.007198966108262539,0.9906116724014282,0.0,1,1,1,0
5541,4,4,0.9973076581954956,0.007642356678843498,normal,0.0,0.0,0.9983987212181091,0.0008750026463530958,0.0007262951694428921,0.0,1,1,1,0
5542,1,1,0.9999977350234985,1.2919401342514902e-05,normal,0.0,0.0,0.8117953538894653,0.06784145534038544,0.12036316841840744,0.0,1,1,1,0
5543,8,8,0.9968564510345459,0.00854908861219883,normal,0.0,0.0,0.3722008466720581,0.049067214131355286,0.578731894493103,0.0,1,1,1,0
5544,1,1,0.9999380111694336,0.00026246721972711384,normal,0.0,0.0,0.0038670767098665237,0.02820526994764805,0.9679276943206787,0.0,1,1,1,0
5545,1,1,0.9998949766159058,0.0003955903521273285,normal,0.0,0.0,0.010387405753135681,0.9001442790031433,0.08946826308965683,0.0,1,1,1,0
5546,1,1,0.9999945163726807,2.7632853743853047e-05,normal,0.0,0.0,0.18603672087192535,0.27425965666770935,0.5397035479545593,0.0,1,1,1,0
5547,15,15,0.8191199898719788,0.18411393463611603,normal,0.0,0.0,0.010141291655600071,0.9487253427505493,0.041133325546979904,0.0,1,1,1,0
5548,1,1,0.9999966621398926,1.9212186089134775e-05,normal,0.0,0.0,0.018028324469923973,0.03357594460248947,0.9483957290649414,0.0,1,1,1,0
5549,1,1,0.9967453479766846,0.00986707117408514,normal,0.0,0.0,0.023448990657925606,0.9414598941802979,0.03509107604622841,0.0,1,1,1,0
5550,1,1,0.9999969005584717,1.6827070794533938e-05,normal,0.0,0.0,0.8161755204200745,0.07526792585849762,0.10855654627084732,0.0,1,1,1,0
5551,1,1,0.9996234178543091,0.001305998652242124,normal,0.0,0.0,0.07817679643630981,0.848936915397644,0.07288619130849838,0.0,1,1,1,0
5552,1,1,0.9999996423721313,2.0299314655858325e-06,normal,0.0,0.0,9.99999993922529e-09,0.49483492970466614,0.5051651000976562,0.0,1,1,1,0
5553,0,7,0.5471616983413696,0.3193283975124359,normal,0.0,0.0,0.46090447902679443,0.4678801894187927,0.07121531665325165,0.0,1,1,1,0
5554,1,1,0.9999490976333618,0.0002327083348063752,normal,0.0,0.0,0.030243704095482826,0.8922573924064636,0.07749896496534348,0.0,1,1,1,0
5555,7,7,0.9897724986076355,0.022181300446391106,normal,0.0,0.0,0.0006820282433182001,0.4120580554008484,0.5872598886489868,0.0,1,1,1,0
5556,1,1,0.999994158744812,3.0430028346017934e-05,normal,0.0,0.0,0.0036316211335361004,2.922188832599204e-05,0.9963391423225403,0.0,1,1,1,0
5557,0,0,0.9999574422836304,0.00018684999668039382,normal,0.0,0.0,0.45446932315826416,0.31540897488594055,0.23012171685695648,0.0,1,1,1,0
5558,15,15,0.9406512975692749,0.09139417111873627,normal,0.0,0.0,0.008241571485996246,0.9005043506622314,0.09125401824712753,0.0,1,1,1,0
5559,6,1,0.9384357929229736,0.0973644107580185,normal,0.0,0.0,0.026110807433724403,0.3159848749637604,0.6579043865203857,0.0,1,1,1,0
5560,1,1,0.9998123049736023,0.0007159113883972168,normal,0.0,0.0,0.23647093772888184,0.42636579275131226,0.3371633291244507,0.0,1,1,1,0
5561,1,1,0.9999973773956299,1.5272333257598802e-05,normal,0.0,0.0,0.9502318501472473,0.02230299822986126,0.027465160936117172,0.0,1,1,1,0
5562,7,0,0.998319685459137,0.004633624106645584,normal,0.0,0.0,0.035268060863018036,0.0012359326938167214,0.9634960293769836,0.0,1,1,1,0
5563,4,4,0.9973427653312683,0.006993031594902277,normal,0.0,0.0,0.07850351929664612,0.13156507909297943,0.7899314165115356,0.0,1,1,1,0
5564,1,1,0.9999827146530151,8.591460937168449e-05,normal,0.0,0.0,0.34047195315361023,0.5116329789161682,0.14789517223834991,0.0,1,1,1,0
5565,1,1,0.9999974966049194,1.4039807865628973e-05,normal,0.0,0.0,0.029063668102025986,0.9072733521461487,0.06366295367479324,0.0,1,1,1,0
5566,7,7,0.9999500513076782,0.00022257388627622277,normal,0.0,0.0,0.008247037418186665,0.02041560597717762,0.9713373780250549,0.0,1,1,1,0
5567,1,1,0.9999932050704956,3.4669410524656996e-05,normal,0.0,0.0,0.5834723711013794,0.29697418212890625,0.11955342441797256,0.0,1,1,1,0
5568,1,1,0.9999977350234985,1.292468914471101e-05,normal,0.0,0.0,0.0012115049175918102,0.9969407320022583,0.001847796724177897,0.0,1,1,1,0
5569,13,13,0.9999986886978149,7.610176908201538e-06,normal,0.0,0.0,0.015847310423851013,0.9775097370147705,0.006642994470894337,0.0,1,1,1,0
5570,1,1,0.9999997615814209,1.6909573332668515e-06,normal,0.0,0.0,9.99999993922529e-09,0.5375833511352539,0.4624166488647461,0.0,1,1,1,0
5571,6,6,0.9989286065101624,0.0036119811702519655,normal,0.0,0.0,0.030476894229650497,0.5971164107322693,0.37240663170814514,0.0,1,1,1,0
5572,1,1,0.9784913063049316,0.04685131832957268,normal,0.0,0.0,0.6169989109039307,0.15089090168476105,0.2321101725101471,0.0,1,1,1,0
5573,1,1,0.9999992847442627,4.7335915951407515e-06,normal,0.0,0.0,0.21082398295402527,0.6908347010612488,0.09834135323762894,0.0,1,1,1,0
5574,1,1,0.9999979734420776,1.2237110240675975e-05,normal,0.0,0.0,0.188382089138031,0.47075819969177246,0.3408597707748413,0.0,1,1,1,0
5575,1,1,0.9999909400939941,4.5553420932265e-05,normal,0.0,0.0,0.001095168641768396,0.0013301294529810548,0.9975746273994446,0.0,1,1,1,0
5576,6,6,0.9994509816169739,0.0017071698093786836,normal,0.0,0.0,0.3860602080821991,0.2658065855503082,0.3481331467628479,0.0,1,1,1,0
5577,1,1,0.9999978542327881,1.270759184990311e-05,normal,0.0,0.0,0.6300143599510193,0.2196563482284546,0.1503293365240097,0.0,1,1,1,0
5578,6,6,0.6269497871398926,0.2587813436985016,normal,0.0,0.0,0.6378937363624573,0.2739500105381012,0.08815623074769974,0.0,1,1,1,0
5579,4,4,0.9999185800552368,0.0003461398009676486,normal,0.0,0.0,0.3156127333641052,0.3748565912246704,0.3095306158065796,0.0,1,1,1,0
5580,6,6,0.9790555834770203,0.03964759781956673,normal,0.0,0.0,0.17222291231155396,0.020080899819731712,0.8076962232589722,0.0,1,1,1,0
5581,4,4,0.9999880790710449,5.6988261349033564e-05,normal,0.0,0.0,0.13687792420387268,0.8357887268066406,0.027333375066518784,0.0,1,1,1,0
5582,1,1,0.999998927116394,5.940144546912052e-06,normal,0.0,0.0,0.9506701827049255,0.011442644521594048,0.037887196987867355,0.0,1,1,1,0
5583,1,1,0.9999740123748779,0.00012225803220644593,normal,0.0,0.0,0.9456634521484375,0.032732363790273666,0.021604135632514954,0.0,1,1,1,0
5584,1,1,0.9999990463256836,5.172035344003234e-06,normal,0.0,0.0,0.01798069477081299,0.796302318572998,0.18571706116199493,0.0,1,1,1,0
5585,6,6,0.9389926195144653,0.11194489151239395,normal,0.0,0.0,0.2175408899784088,0.037225328385829926,0.7452337741851807,0.0,1,1,1,0
5586,6,6,0.9999754428863525,0.00010826429206645116,normal,0.0,0.0,0.03300238773226738,0.006495398469269276,0.9605022668838501,0.0,1,1,1,0
5587,1,1,0.999614953994751,0.0013808630174025893,normal,0.0,0.0,0.019509850069880486,0.018769556656479836,0.9617206454277039,0.0,1,1,1,0
5588,1,1,0.9999994039535522,3.1528536510450067e-06,normal,0.0,0.0,0.17777585983276367,9.99999993922529e-09,0.8222240805625916,0.0,1,1,1,0
5589,1,1,0.9999994039535522,3.0367227736860514e-06,normal,0.0,0.0,9.99999993922529e-09,0.7536081075668335,0.2463919222354889,0.0,1,1,1,0
5590,1,1,0.9999890327453613,5.666886136168614e-05,normal,0.0,0.0,0.013027706183493137,0.9469481110572815,0.040024127811193466,0.0,1,1,1,0
5591,1,1,0.9999994039535522,3.5747577840083977e-06,normal,0.0,0.0,0.7138651013374329,9.99999993922529e-09,0.28613483905792236,0.0,1,1,1,0
5592,1,1,0.9999635219573975,0.00016503209189977497,normal,0.0,0.0,0.005324095953255892,0.9820284843444824,0.012647423893213272,0.0,1,1,1,0
5593,1,1,0.9999828338623047,8.611024532001466e-05,normal,0.0,0.0,0.0004645913140848279,0.9994024038314819,0.00013300646969582886,0.0,1,1,1,0
5594,1,1,0.9999995231628418,3.1182155453279847e-06,normal,0.0,0.0,0.0865069106221199,0.622308075428009,0.29118502140045166,0.0,1,1,1,0
5595,1,1,0.9999873638153076,6.351099000312388e-05,normal,0.0,0.0,0.12370184063911438,0.8601025938987732,0.01619555428624153,0.0,1,1,1,0
5596,8,8,0.9706827998161316,0.04865041375160217,normal,0.0,0.0,0.22771190106868744,0.06992547959089279,0.7023626565933228,0.0,1,1,1,0
5597,1,1,0.9999963045120239,2.0141626009717584e-05,normal,0.0,0.0,0.0687829777598381,0.8793041110038757,0.05191291496157646,0.0,1,1,1,0
5598,1,1,0.9998565912246704,0.0005549107445403934,normal,0.0,0.0,0.23175634443759918,0.6126349568367004,0.15560869872570038,0.0,1,1,1,0
5599,1,1,0.9999990463256836,5.643475105898688e-06,normal,0.0,0.0,0.08002373576164246,0.03338933363556862,0.8865869045257568,0.0,1,1,1,0
5600,1,1,0.999998927116394,6.044374913471984e-06,normal,0.0,0.0,0.004228515084832907,0.9929636120796204,0.0028078549075871706,0.0,1,1,1,0
5601,1,1,0.9999926090240479,3.875415859511122e-05,normal,0.0,0.0,0.9907087683677673,0.0020043314434587955,0.00728686572983861,0.0,1,1,1,0
5602,1,1,0.9999997615814209,2.0015040718135424e-06,normal,0.0,0.0,0.3154991865158081,0.38165369629859924,0.30284708738327026,0.0,1,1,1,0
5603,1,1,0.9999933242797852,3.540992838679813e-05,normal,0.0,0.0,0.10424426943063736,0.4241068959236145,0.47164884209632874,0.0,1,1,1,0
5604,2,2,0.9997528195381165,0.0008381714578717947,normal,0.0,0.0,0.0654725506901741,0.00686979154124856,0.9276576638221741,0.0,1,1,1,0
5605,1,1,0.9999995231628418,3.0012383831490297e-06,normal,0.0,0.0,0.002683967351913452,0.9883450269699097,0.008970978669822216,0.0,1,1,1,0
5606,1,1,0.9998767375946045,0.0004586957220453769,normal,0.0,0.0,0.714504063129425,0.09542891383171082,0.19006703794002533,0.0,1,1,1,0
5607,1,1,0.999996542930603,1.8500870282878168e-05,normal,0.0,0.0,0.3052847385406494,0.03169381245970726,0.6630215048789978,0.0,1,1,1,0
5608,8,2,0.7044289708137512,0.22762686014175415,normal,0.0,0.0,0.005427625961601734,0.15286263823509216,0.8417097330093384,0.0,1,1,1,0
5609,2,2,0.9967677593231201,0.007875301875174046,normal,0.0,0.0,0.10814833641052246,0.3243432939052582,0.5675083994865417,0.0,1,1,1,0
5610,1,1,0.9999464750289917,0.0002369704016018659,normal,0.0,0.0,0.011758963577449322,0.9844290614128113,0.0038120122626423836,0.0,1,1,1,0
5611,5,5,0.990731418132782,0.02239903435111046,normal,0.0,0.0,0.14905893802642822,0.7896512150764465,0.06128982827067375,0.0,1,1,1,0
5612,1,1,0.9999996423721313,2.4689104520803085e-06,normal,0.0,0.0,0.22932642698287964,0.17720825970172882,0.5934653282165527,0.0,1,1,1,0
5613,1,1,0.9999639987945557,0.00016576012421865016,normal,0.0,0.0,0.04176602140069008,0.027645517140626907,0.9305884838104248,0.0,1,1,1,0
5614,8,8,0.9874210357666016,0.024415398016572,normal,0.0,0.0,0.004032128024846315,0.02122272551059723,0.9747452139854431,0.0,1,1,1,0
5615,6,6,0.9932572841644287,0.014894108287990093,normal,0.0,0.0,0.9690393805503845,0.014108246192336082,0.016852371394634247,0.0,1,1,1,0
5616,1,1,0.9999991655349731,5.076753041066695e-06,normal,0.0,0.0,0.28026482462882996,0.5738382339477539,0.14589688181877136,0.0,1,1,1,0
5617,0,0,0.9988555908203125,0.003557634772732854,normal,0.0,0.0,0.7875999212265015,0.05621666461229324,0.1561833918094635,0.0,1,1,1,0
5618,1,1,0.9999803304672241,9.318644151790068e-05,normal,0.0,0.0,0.012273838743567467,0.9536839127540588,0.034042201936244965,0.0,1,1,1,0
5619,1,1,0.9999991655349731,5.3625585678673815e-06,normal,0.0,0.0,0.016133803874254227,0.9693833589553833,0.0144828325137496,0.0,1,1,1,0
5620,0,0,0.7690901756286621,0.3294913172721863,normal,0.0,0.0,0.7713548541069031,0.1365937739610672,0.09205127507448196,0.0,1,1,1,0
5621,1,1,0.9999949932098389,2.73522236966528e-05,normal,0.0,0.0,0.20544670522212982,0.10465603321790695,0.6898972988128662,0.0,1,1,1,0
5622,1,1,0.9999921321868896,4.079498103237711e-05,normal,0.0,0.0,0.03803470358252525,0.011523578315973282,0.9504417181015015,0.0,1,1,1,0
5623,1,1,0.9993951320648193,0.0018905759789049625,normal,0.0,0.0,0.0009063290781341493,0.9983987212181091,0.0006949594244360924,0.0,1,1,1,0
5624,1,1,0.9999991655349731,4.57775468021282e-06,normal,0.0,0.0,0.006461234763264656,0.7606375813484192,0.23290127515792847,0.0,1,1,1,0
5625,1,1,0.9999971389770508,1.6134446923388168e-05,normal,0.0,0.0,0.0493331104516983,0.06441190093755722,0.8862549662590027,0.0,1,1,1,0
5626,1,1,0.9999991655349731,4.546157015283825e-06,normal,0.0,0.0,9.99999993922529e-09,0.9980883598327637,0.0019116601906716824,0.0,1,1,1,0
5627,1,1,0.9999991655349731,5.617477654595859e-06,normal,0.0,0.0,0.6333667039871216,0.09641293436288834,0.2702203691005707,0.0,1,1,1,0
5628,4,2,0.7441052198410034,0.22692666947841644,normal,0.0,0.0,0.1475496143102646,0.6919836401939392,0.1604667603969574,0.0,1,1,1,0
5629,1,1,0.9999988079071045,6.391884198819753e-06,normal,0.0,0.0,0.8742642402648926,0.12573577463626862,9.99999993922529e-09,0.0,1,1,1,0
5630,1,1,0.999977707862854,0.00010930209828075022,normal,0.0,0.0,0.983752429485321,0.0026763398200273514,0.013571181334555149,0.0,1,1,1,0
5631,1,1,0.9999945163726807,2.9410470233415253e-05,normal,0.0,0.0,0.21943114697933197,0.07856565713882446,0.7020031809806824,0.0,1,1,1,0
5632,1,1,0.9999992847442627,4.276293566363165e-06,normal,0.0,0.0,0.23398052155971527,0.6569154858589172,0.1091039702296257,0.0,1,1,1,0
5633,8,4,0.9979089498519897,0.006108567584306002,normal,0.0,0.0,0.48000073432922363,0.47862640023231506,0.04137292504310608,0.0,1,1,1,0
5634,1,1,0.9999891519546509,5.4741616622777656e-05,normal,0.0,0.0,0.9653345346450806,0.032822780311107635,0.0018426752649247646,0.0,1,1,1,0
5635,8,8,0.9670701026916504,0.05316811427474022,normal,0.0,0.0,0.04951062425971031,0.7565159201622009,0.19397346675395966,0.0,1,1,1,0
5636,7,7,0.9999752044677734,0.00011165421165060252,normal,0.0,0.0,0.055823519825935364,0.023819699883461,0.9203567504882812,0.0,1,1,1,0
5637,1,1,0.9999964237213135,1.9515004169079475e-05,normal,0.0,0.0,0.049257371574640274,0.9281378388404846,0.022604817524552345,0.0,1,1,1,0
5638,1,1,0.9972156286239624,0.008299928158521652,normal,0.0,0.0,0.06737121194601059,0.168343186378479,0.7642856240272522,0.0,1,1,1,0
5639,6,1,0.5839555859565735,0.3297014534473419,normal,0.0,0.0,0.24901655316352844,0.6275177597999573,0.12346561253070831,0.0,1,1,1,0
5640,7,7,0.9546126127243042,0.06802960485219955,normal,0.0,0.0,0.9268746972084045,0.06485593318939209,0.008269371464848518,0.0,1,1,1,0
5641,1,1,0.9999731779098511,0.00012759231321979314,normal,0.0,0.0,0.2129584699869156,0.746345043182373,0.04069638252258301,0.0,1,1,1,0
5642,1,1,0.9999920129776001,4.013350189779885e-05,normal,0.0,0.0,0.7841895818710327,0.1816166192293167,0.03419379144906998,0.0,1,1,1,0
5643,1,1,0.9996703863143921,0.0011554445372894406,normal,0.0,0.0,0.9052754640579224,0.0569157712161541,0.03780874237418175,0.0,1,1,1,0
5644,1,1,0.9999986886978149,7.1736872087058146e-06,normal,0.0,0.0,0.9193161129951477,0.0806838721036911,9.99999993922529e-09,0.0,1,1,1,0
5645,9,9,0.26650160551071167,0.5984553098678589,normal,0.0,0.0,0.14051009714603424,0.27305111289024353,0.5864388346672058,0.0,1,1,1,0
5646,1,1,0.9995489716529846,0.0016466492088511586,normal,0.0,0.0,0.016947928816080093,0.010960869491100311,0.9720911979675293,0.0,1,1,1,0
5647,8,2,0.9244021773338318,0.11415816843509674,normal,0.0,0.0,0.09923787415027618,0.3313727080821991,0.5693894624710083,0.0,1,1,1,0
5648,1,1,0.9999994039535522,3.258903689129511e-06,normal,0.0,0.0,0.46915900707244873,0.5308409929275513,9.99999993922529e-09,0.0,1,1,1,0
5649,1,1,0.9933973550796509,0.019079750403761864,normal,0.0,0.0,0.005028201267123222,0.012164132669568062,0.9828076958656311,0.0,1,1,1,0
5650,1,1,0.9999033212661743,0.0004187971353530884,normal,0.0,0.0,0.0914582908153534,0.68868488073349,0.21985678374767303,0.0,1,1,1,0
5651,1,1,0.9997143149375916,0.0010378377046436071,normal,0.0,0.0,0.3915855288505554,0.1686486303806305,0.4397658407688141,0.0,1,1,1,0
5652,1,1,0.9997296929359436,0.0009603995713405311,normal,0.0,0.0,0.29220280051231384,0.617978036403656,0.08981923013925552,0.0,1,1,1,0
5653,1,1,0.9999890327453613,5.4380558140110224e-05,normal,0.0,0.0,0.1812835931777954,0.051621802151203156,0.767094612121582,0.0,1,1,1,0
5654,8,8,0.8443267941474915,0.15709874033927917,normal,0.0,0.0,0.16567519307136536,0.6122961640357971,0.22202864289283752,0.0,1,1,1,0
5655,15,15,0.6824425458908081,0.25916892290115356,normal,0.0,0.0,0.2201867401599884,0.7586178183555603,0.02119540423154831,0.0,1,1,1,0
5656,1,1,0.9999996423721313,2.2034375888324575e-06,normal,0.0,0.0,0.9707323908805847,9.99999993922529e-09,0.02926757000386715,0.0,1,1,1,0
5657,1,1,0.9999990463256836,5.853605671291007e-06,normal,0.0,0.0,0.9099271893501282,0.039491187781095505,0.05058162286877632,0.0,1,1,1,0
5658,1,1,0.9999140501022339,0.0003406076575629413,normal,0.0,0.0,0.9110843539237976,0.034150563180446625,0.05476512014865875,0.0,1,1,1,0
5659,7,7,0.9999537467956543,0.00020137557294219732,normal,0.0,0.0,0.009433303028345108,0.003988736774772406,0.9865779876708984,0.0,1,1,1,0
5660,5,6,0.5285675525665283,0.5274966955184937,normal,0.0,0.0,0.050863005220890045,0.32125598192214966,0.6278809905052185,0.0,1,1,1,0
5661,1,1,0.9999977350234985,1.3249638868728653e-05,normal,0.0,0.0,0.013070974498987198,0.0676177367568016,0.9193112850189209,0.0,1,1,1,0
5662,1,1,0.9999916553497314,4.102898310520686e-05,normal,0.0,0.0,0.0896160900592804,0.7348862290382385,0.17549771070480347,0.0,1,1,1,0
5663,2,2,0.9954348206520081,0.010562789626419544,normal,0.0,0.0,0.0014279920142143965,0.9742646813392639,0.02430739626288414,0.0,1,1,1,0
5664,4,8,0.7499531507492065,0.2647818326950073,normal,0.0,0.0,0.08516449481248856,0.31297120451927185,0.6018643379211426,0.0,1,1,1,0
5665,1,1,0.9998809099197388,0.0005125268362462521,normal,0.0,0.0,0.02681637555360794,0.929940938949585,0.04324270784854889,0.0,1,1,1,0
5666,1,1,0.9999939203262329,2.995030808961019e-05,normal,0.0,0.0,0.30667588114738464,0.662437379360199,0.03088671900331974,0.0,1,1,1,0
5667,1,1,0.9999475479125977,0.00020823725208174437,normal,0.0,0.0,0.599546492099762,0.37676265835762024,0.02369074895977974,0.0,1,1,1,0
5668,1,1,0.9999923706054688,4.04389611503575e-05,normal,0.0,0.0,0.4092100262641907,0.25647643208503723,0.3343134820461273,0.0,1,1,1,0
5669,15,15,0.9874629974365234,0.028113165870308876,normal,0.0,0.0,0.4510899484157562,0.24550510942935944,0.30340492725372314,0.0,1,1,1,0
5670,8,2,0.5904729962348938,0.2450237274169922,normal,0.0,0.0,0.9600828886032104,0.03969959542155266,0.0002176028210669756,0.0,1,1,1,0
5671,1,1,0.9999994039535522,4.1197640712198336e-06,normal,0.0,0.0,0.2541779577732086,0.6525858044624329,0.09323623776435852,0.0,1,1,1,0
5672,6,6,0.9999865293502808,6.850081990705803e-05,normal,0.0,0.0,0.133394256234169,0.7843595147132874,0.08224625885486603,0.0,1,1,1,0
5673,1,1,0.9999990463256836,5.21681204190827e-06,normal,0.0,0.0,0.15629248321056366,0.37238624691963196,0.47132131457328796,0.0,1,1,1,0
5674,1,1,0.9999923706054688,4.0300881664734334e-05,normal,0.0,0.0,0.473701149225235,0.46243539452552795,0.06386347860097885,0.0,1,1,1,0
5675,1,1,0.9946860074996948,0.014874107204377651,normal,0.0,0.0,0.041417934000492096,0.9091072678565979,0.04947479069232941,0.0,1,1,1,0
5676,1,1,0.9999984502792358,9.459554348723032e-06,normal,0.0,0.0,0.04933464899659157,0.6428802013397217,0.30778518319129944,0.0,1,1,1,0
5677,0,0,0.9997829794883728,0.0008517408859916031,normal,0.0,0.0,0.8195801973342896,0.12266650795936584,0.05775325372815132,0.0,1,1,1,0
5678,8,8,0.9338766932487488,0.08792560547590256,normal,0.0,0.0,0.12452974170446396,0.06041823700070381,0.8150519728660583,0.0,1,1,1,0
5679,1,1,0.999991774559021,4.225399243296124e-05,normal,0.0,0.0,0.9997251629829407,0.00010308434866601601,0.00017176603432744741,0.0,1,1,1,0
5680,1,1,0.99992835521698,0.0003022041928488761,normal,0.0,0.0,0.0037642873357981443,0.9862170219421387,0.010018676519393921,0.0,1,1,1,0
5681,2,2,0.9999722242355347,0.00012345561117399484,normal,0.0,0.0,0.014918231405317783,0.22316652536392212,0.7619152665138245,0.0,1,1,1,0
5682,1,1,0.9999899864196777,4.931013609166257e-05,normal,0.0,0.0,0.046858470886945724,0.007326309569180012,0.9458152055740356,0.0,1,1,1,0
5683,1,1,0.999778687953949,0.0007980515365488827,normal,0.0,0.0,0.1256871074438095,0.8679940104484558,0.006318956147879362,0.0,1,1,1,0
5684,8,1,0.7334061861038208,0.36599308252334595,normal,0.0,0.0,0.2826419472694397,0.29602545499801636,0.42133259773254395,0.0,1,1,1,0
5685,1,1,0.6772849559783936,0.348403662443161,normal,0.0,0.0,0.35106369853019714,0.044635217636823654,0.6043010354042053,0.0,1,1,1,0
5686,9,0,0.6835203170776367,0.337958425283432,normal,0.0,0.0,0.25105375051498413,0.19282317161560059,0.5561230182647705,0.0,1,1,1,0
5687,1,1,0.9999995231628418,3.273818947491236e-06,normal,0.0,0.0,0.017777958884835243,0.19758565723896027,0.784636378288269,0.0,1,1,1,0
5688,2,2,0.9874288439750671,0.02914070151746273,normal,0.0,0.0,0.004311306867748499,0.0007452822173945606,0.9949434399604797,0.0,1,1,1,0
5689,1,1,0.999998927116394,6.2742610680288635e-06,normal,0.0,0.0,0.8530727624893188,0.14692729711532593,9.99999993922529e-09,0.0,1,1,1,0
5690,1,8,0.5682898163795471,0.42057541012763977,normal,0.0,0.0,0.8104971647262573,0.04734495282173157,0.14215782284736633,0.0,1,1,1,0
5691,1,1,0.9999997615814209,1.8516479940444697e-06,normal,0.0,0.0,0.35158663988113403,0.44918909668922424,0.19922427833080292,0.0,1,1,1,0
5692,1,1,0.9999747276306152,0.00012040240108035505,normal,0.0,0.0,0.9937396049499512,0.0006834593368694186,0.0055769579485058784,0.0,1,1,1,0
5693,1,1,0.9999547004699707,0.00020394370949361473,normal,0.0,0.0,0.29645609855651855,0.27210095524787903,0.4314429759979248,0.0,1,1,1,0
5694,1,1,0.9999992847442627,4.9108430175692774e-06,normal,0.0,0.0,0.0024595751892775297,0.9003562927246094,0.09718415886163712,0.0,1,1,1,0
5695,1,1,0.9999959468841553,2.278614010720048e-05,normal,0.0,0.0,0.9106833338737488,0.02876894176006317,0.06054775416851044,0.0,1,1,1,0
5696,1,1,0.9999990463256836,5.960335784038762e-06,normal,0.0,0.0,0.0272695180028677,0.1669100821018219,0.8058203458786011,0.0,1,1,1,0
5697,7,7,0.9999951124191284,2.673634844541084e-05,normal,0.0,0.0,0.3822080194950104,0.29733842611312866,0.3204535245895386,0.0,1,1,1,0
5698,1,1,0.966535747051239,0.05651229992508888,normal,0.0,0.0,0.005889512598514557,0.02841435931622982,0.9656961560249329,0.0,1,1,1,0
5699,7,7,0.9999809265136719,9.428741759620607e-05,normal,0.0,0.0,0.0011407849378883839,0.0040207053534686565,0.9948384761810303,0.0,1,1,1,0
5700,1,1,0.9996651411056519,0.0011100240517407656,normal,0.0,0.0,0.19046878814697266,0.37951213121414185,0.4300191402435303,0.0,1,1,1,0
5701,7,7,0.9988583326339722,0.0036613070406019688,normal,0.0,0.0,0.8758167028427124,0.00469811400398612,0.11948519200086594,0.0,1,1,1,0
5702,15,15,0.9989480376243591,0.0035129396710544825,normal,0.0,0.0,0.2174571007490158,0.7692569494247437,0.013285938650369644,0.0,1,1,1,0
5703,1,1,0.9999982118606567,1.0320464753021952e-05,normal,0.0,0.0,0.0020721226464957,0.9969485998153687,0.000979302334599197,0.0,1,1,1,0
5704,1,1,0.8820985555648804,0.18436917662620544,normal,0.0,0.0,0.018345355987548828,0.22777509689331055,0.7538795471191406,0.0,1,1,1,0
5705,1,1,0.9999980926513672,1.2001435607089661e-05,normal,0.0,0.0,0.13972672820091248,0.6184633374214172,0.24180997908115387,0.0,1,1,1,0
5706,1,1,0.9969967603683472,0.007449393626302481,normal,0.0,0.0,0.006619196385145187,0.9784843921661377,0.014896449632942677,0.0,1,1,1,0
5707,8,8,0.8315268158912659,0.20141197741031647,normal,0.0,0.0,0.09522367268800735,0.7939105033874512,0.11086581647396088,0.0,1,1,1,0
5708,7,7,0.6305873990058899,0.2770015597343445,normal,0.0,0.0,0.015137329697608948,0.6785518527030945,0.30631086230278015,0.0,1,1,1,0
5709,1,1,0.9999995231628418,3.6298768009146443e-06,normal,0.0,0.0,0.6924128532409668,0.13467584550380707,0.17291134595870972,0.0,1,1,1,0
5710,6,6,0.9960463643074036,0.00977550633251667,normal,0.0,0.0,0.0012163000646978617,0.990985631942749,0.007798071019351482,0.0,1,1,1,0
5711,8,6,0.5913746356964111,0.3601457178592682,normal,0.0,0.0,0.2144058644771576,0.43381574749946594,0.35177838802337646,0.0,1,1,1,0
5712,1,1,0.9991647005081177,0.002927832305431366,normal,0.0,0.0,0.00040952724521048367,0.9983744025230408,0.0012161025078967214,0.0,1,1,1,0
5713,1,1,0.9999959468841553,2.189001315855421e-05,normal,0.0,0.0,0.03520449623465538,0.9544944167137146,0.010301039554178715,0.0,1,1,1,0
5714,4,4,0.9952471852302551,0.011107402853667736,normal,0.0,0.0,0.03315269947052002,0.959073007106781,0.007774293422698975,0.0,1,1,1,0
5715,1,1,0.9999927282333374,3.6971032386645675e-05,normal,0.0,0.0,0.1390136182308197,0.08888060599565506,0.7721058130264282,0.0,1,1,1,0
5716,1,1,0.9999961853027344,2.1114605260663666e-05,normal,0.0,0.0,0.8931258916854858,0.10490445047616959,0.001969617325812578,0.0,1,1,1,0
5717,1,1,0.8504722118377686,0.23878419399261475,normal,0.0,0.0,0.3580147624015808,0.5575677156448364,0.0844174325466156,0.0,1,1,1,0
