sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4
1369,22,22,0.9999971389770508,1.2370715012366418e-05,normal,0.0,0.0,0.6435886025428772,0.21899430453777313,0.01801164261996746,0.11940548568964005
1370,22,22,0.9999923706054688,2.8630796805373393e-05,normal,0.0,0.0,0.05140214040875435,0.8444585204124451,0.006421673111617565,0.09771761298179626
1371,22,22,0.9999986886978149,6.170339474920183e-06,normal,0.0,0.0,0.14034242928028107,0.20774215459823608,0.05110014230012894,0.6008152365684509
1372,22,22,0.9999442100524902,0.00019146101840306073,normal,0.0,0.0,0.08503784239292145,0.05838875100016594,0.01052482146769762,0.8460485339164734
1373,22,22,0.999988317489624,4.142564284848049e-05,normal,0.0,0.0,0.4425927698612213,0.2090136557817459,0.08785026520490646,0.26054325699806213
1374,22,22,0.9999860525131226,5.0225004088133574e-05,normal,0.0,0.0,0.1772390604019165,0.11840570718050003,0.10929909348487854,0.5950561165809631
1375,22,22,0.9999022483825684,0.0003092274419032037,normal,0.0,0.0,0.1574718952178955,0.33301523327827454,0.0982276126742363,0.41128531098365784
1376,22,22,0.9999983310699463,7.562987320852699e-06,normal,0.0,0.0,0.07562550157308578,0.8646554350852966,0.014676300808787346,0.0450427420437336
1377,22,22,0.7871504426002502,0.15664535760879517,normal,0.0,0.0,0.6836908459663391,0.022483404725790024,0.008677532896399498,0.2851482033729553
1378,22,22,0.999984860420227,5.973253064439632e-05,normal,0.0,0.0,0.002763400785624981,0.9700810313224792,0.025146648287773132,0.0020089060999453068
1379,22,22,0.9999969005584717,1.3360786397242919e-05,normal,0.0,0.0,0.3379569947719574,0.4447086751461029,0.019580204039812088,0.19775409996509552
1380,22,22,0.9999961853027344,1.5573659766232595e-05,normal,0.0,0.0,0.45038479566574097,0.25134047865867615,0.19745516777038574,0.10081953555345535
1381,22,22,0.9999943971633911,2.1473111701197922e-05,normal,0.0,0.0,0.891411542892456,0.03484559431672096,0.015427974984049797,0.05831494554877281
1382,22,22,0.9999802112579346,7.40246323402971e-05,normal,0.0,0.0,0.1171235740184784,0.07851222902536392,0.027505943551659584,0.7768582701683044
1383,22,22,0.99997878074646,7.814325363142416e-05,normal,0.0,0.0,0.0007433152641169727,0.001052901498042047,0.000765971199143678,0.9974378347396851
1384,22,22,0.999998927116394,4.7110656851145905e-06,normal,0.0,0.0,0.12584438920021057,0.3131476044654846,9.99999993922529e-09,0.5610080361366272
1385,22,22,0.999998927116394,5.292848072713241e-06,normal,0.0,0.0,0.2583692669868469,0.2057829201221466,0.21113409101963043,0.32471370697021484
1386,22,22,0.9999986886978149,6.221371677384013e-06,normal,0.0,0.0,0.24780361354351044,0.3269346058368683,0.03816348686814308,0.3870983421802521
1387,22,22,0.9997019171714783,0.0008887252770364285,normal,0.0,0.0,0.14041557908058167,0.7092893719673157,0.022658374160528183,0.1276366412639618
1388,22,22,0.9999982118606567,8.0300396803068e-06,normal,0.0,0.0,0.7160143256187439,0.09840851277112961,0.08790338784456253,0.0976736918091774
1389,22,22,0.9998900890350342,0.00034386958577670157,normal,0.0,0.0,0.2945343852043152,0.0988827794790268,0.010942014865577221,0.5956408381462097
1390,22,22,0.99989914894104,0.00030259735649451613,normal,0.0,0.0,0.9254873394966125,0.04024141654372215,0.016653159633278847,0.017618026584386826
1391,22,22,0.9999879598617554,4.489066850510426e-05,normal,0.0,0.0,0.02069683186709881,0.03147502243518829,0.029868319630622864,0.9179597496986389
1392,22,22,0.999992847442627,2.6496660211705603e-05,normal,0.0,0.0,0.1687667965888977,0.7892210483551025,0.0006557973683811724,0.04135630279779434
1393,22,22,0.9995336532592773,0.0011220256565138698,normal,0.0,0.0,0.2814269959926605,0.6279871463775635,0.009902342222630978,0.08068349957466125
1394,22,22,0.999998927116394,4.973426257492974e-06,normal,0.0,0.0,0.3013230860233307,0.46081334352493286,0.14079487323760986,0.09706874191761017
1395,22,22,0.9999939203262329,2.5262197596020997e-05,normal,0.0,0.0,0.08503927290439606,0.44309738278388977,0.3643818795681,0.1074814721941948
1396,22,22,0.999990701675415,3.670722071547061e-05,normal,0.0,0.0,0.45202702283859253,0.3020417094230652,0.0687115490436554,0.17721976339817047
1397,22,22,0.9999979734420776,9.471653356740717e-06,normal,0.0,0.0,0.027414096519351006,0.047787345945835114,0.025783274322748184,0.8990153074264526
1398,22,22,0.9999990463256836,4.674996034736978e-06,normal,0.0,0.0,0.3504677712917328,0.10137996822595596,0.07244271785020828,0.47570955753326416
1399,22,22,0.9999988079071045,5.7713332353159785e-06,normal,0.0,0.0,0.26828983426094055,0.6619877219200134,0.025386886671185493,0.04433555155992508
1400,22,22,0.999996542930603,1.4411892152565997e-05,normal,0.0,0.0,0.04519406333565712,0.7539598941802979,0.01398189552128315,0.1868642121553421
1401,22,22,0.9977124929428101,0.004554355517029762,normal,0.0,0.0,0.818504810333252,0.04335526376962662,0.10686783492565155,0.03127210959792137
1402,22,22,0.9999984502792358,7.216118774522329e-06,normal,0.0,0.0,0.02913046069443226,0.9139321446418762,0.024938838556408882,0.031998518854379654
1403,22,22,0.9999988079071045,5.858397798874648e-06,normal,0.0,0.0,0.8474727869033813,0.11246300488710403,0.026857124641537666,0.013207079842686653
1404,22,22,0.9999921321868896,3.108324381173588e-05,normal,0.0,0.0,0.030395669862627983,0.9440101981163025,0.006549902725964785,0.01904415152966976
1405,22,22,0.9999967813491821,1.3375944945437368e-05,normal,0.0,0.0,0.5243266820907593,0.22236435115337372,0.0712355375289917,0.18207336962223053
1406,22,22,0.9999957084655762,1.8399885448161513e-05,normal,0.0,0.0,0.22824804484844208,0.40242984890937805,0.008745682425796986,0.36057642102241516
1407,22,22,0.9999901056289673,3.989011747762561e-05,normal,0.0,0.0,0.12730392813682556,0.36130496859550476,0.05272231623530388,0.45866885781288147
1408,22,22,0.9999983310699463,7.473457117157523e-06,normal,0.0,0.0,0.17453578114509583,0.5794907212257385,0.11473686993122101,0.13123662769794464
1409,22,22,0.9999939203262329,2.303422115801368e-05,normal,0.0,0.0,0.06932298839092255,0.016763975843787193,0.05412854626774788,0.8597844243049622
1410,22,22,0.9999890327453613,4.3407992052379996e-05,normal,0.0,0.0,0.175749734044075,0.30916211009025574,0.1079089418053627,0.4071792662143707
1411,22,22,0.9999972581863403,1.1968006219831295e-05,normal,0.0,0.0,0.18404367566108704,0.28199559450149536,0.21829967200756073,0.3156610429286957
1412,22,22,0.9999920129776001,3.173721779603511e-05,normal,0.0,0.0,0.004982346668839455,0.9828934669494629,0.002534729428589344,0.009589443914592266
1413,22,22,0.999997615814209,1.0510934771446045e-05,normal,0.0,0.0,0.07837998867034912,0.7497263550758362,0.06115976721048355,0.11073385924100876
1414,22,22,0.9998377561569214,0.0004596028302330524,normal,0.0,0.0,0.09949421882629395,0.5663148164749146,0.05507975444197655,0.27911117672920227
1415,22,22,0.9999955892562866,1.834653266996611e-05,normal,0.0,0.0,0.05988358333706856,0.3447595238685608,0.2330581098794937,0.3622988164424896
1416,22,22,0.9999980926513672,8.173909009201452e-06,normal,0.0,0.0,0.12769919633865356,0.7913705706596375,0.0075122276321053505,0.07341799885034561
1417,22,22,0.9999865293502808,4.924964741803706e-05,normal,0.0,0.0,0.11376989632844925,0.783437192440033,0.026907505467534065,0.0758853405714035
1418,22,22,0.999967098236084,0.00011894916679011658,normal,0.0,0.0,0.03969799727201462,0.10933125764131546,0.776644766330719,0.07432599365711212
1419,22,22,0.999996542930603,1.4499184544547461e-05,normal,0.0,0.0,0.028933105990290642,0.7888371348381042,0.06948693841695786,0.11274279654026031
1420,22,22,0.999993085861206,2.8090666091884486e-05,normal,0.0,0.0,0.09203355759382248,0.07977772504091263,0.009179575368762016,0.8190090656280518
1421,22,22,0.9999994039535522,3.2892180570343044e-06,normal,0.0,0.0,0.6558020114898682,0.24987024068832397,0.03198603168129921,0.06234167516231537
1422,23,23,0.999683141708374,0.0008088417816907167,normal,0.0,0.0,0.01208006776869297,0.8498953580856323,0.009836104698479176,0.12818849086761475
1423,23,23,0.9999535083770752,0.00016413994308095425,normal,0.0,0.0,0.1973765343427658,0.37005940079689026,0.3540143072605133,0.07854975014925003
1424,23,23,0.525067150592804,0.19795410335063934,normal,0.0,0.0,0.3162882924079895,0.6576250791549683,0.009319222532212734,0.01676730066537857
1425,23,23,0.9999815225601196,7.018339965725318e-05,normal,0.0,0.0,0.9770447015762329,0.009086362086236477,0.0026107553858309984,0.011258270591497421
1426,23,23,0.9990400671958923,0.00233985367231071,normal,0.0,0.0,0.10751701146364212,0.5325158834457397,0.07469180226325989,0.28527534008026123
1427,23,23,0.9834532141685486,0.024199429899454117,normal,0.0,0.0,0.002756744157522917,0.006589947734028101,0.8264898061752319,0.1641635000705719
1428,23,23,0.9134499430656433,0.08023418486118317,normal,0.0,0.0,0.07496318966150284,0.1111847460269928,0.04837559536099434,0.7654764652252197
1429,23,23,0.9998667240142822,0.00041289947694167495,normal,0.0,0.0,0.5767386555671692,0.009652511216700077,0.10049708187580109,0.3131117522716522
1430,23,23,0.9999053478240967,0.0002853853511624038,normal,0.0,0.0,0.8399503827095032,0.02557981200516224,0.013656903989613056,0.12081288546323776
1431,23,23,0.9996899366378784,0.0008900023531168699,normal,0.0,0.0,0.31572601199150085,0.3302333354949951,0.16493047773838043,0.18911010026931763
1432,23,23,0.999940037727356,0.00019709340995177627,normal,0.0,0.0,0.08361750841140747,0.08554387092590332,0.03171234950423241,0.7991262674331665
1433,23,23,0.9825035929679871,0.027071088552474976,normal,0.0,0.0,0.36241358518600464,0.3800831735134125,0.0883718803524971,0.1691313236951828
1434,23,23,0.9999701976776123,0.00010041015775641426,normal,0.0,0.0,0.03122139535844326,0.16872254014015198,0.7961379289627075,0.003918120637536049
1435,23,23,0.9999375343322754,0.00020438899809960276,normal,0.0,0.0,0.37558120489120483,0.44952279329299927,0.0018342400435358286,0.17306175827980042
1436,23,23,0.9996115565299988,0.0011606609914451838,normal,0.0,0.0,0.46708405017852783,0.4458937644958496,0.042374592274427414,0.044647540897130966
1437,23,33,0.6483230590820312,0.17623157799243927,normal,0.0,0.0,0.1607016623020172,0.24033476412296295,0.07745497673749924,0.5215086340904236
1438,23,23,0.5416801571846008,0.193650484085083,normal,0.0,0.0,0.3455275297164917,0.2220471203327179,0.006800033617764711,0.4256252646446228
1439,23,23,0.9996269941329956,0.001058735535480082,normal,0.0,0.0,0.984783947467804,0.003015721682459116,0.009459040127694607,0.0027412790805101395
1440,23,23,0.999944806098938,0.00017902407853398472,normal,0.0,0.0,0.2723270654678345,0.5619103312492371,0.020683255046606064,0.14507931470870972
1441,23,23,0.999930739402771,0.0002192463871324435,normal,0.0,0.0,0.13003771007061005,0.7026533484458923,0.11519556492567062,0.0521133691072464
1442,23,23,0.43566960096359253,0.418902724981308,normal,0.0,0.0,0.18847893178462982,0.30438652634620667,0.14475210011005402,0.3623824417591095
1443,23,23,0.9985640645027161,0.0034930184483528137,normal,0.0,0.0,0.40650510787963867,0.41110241413116455,0.05975605919957161,0.12263644486665726
1444,23,23,0.9991781115531921,0.0020624061580747366,normal,0.0,0.0,0.5131246447563171,0.05412958934903145,0.1580476611852646,0.2746981382369995
1445,23,23,0.9979230761528015,0.0043576848693192005,normal,0.0,0.0,0.3912201225757599,0.5488491058349609,0.031318727880716324,0.028612012043595314
1446,23,23,0.9976135492324829,0.00470678461715579,normal,0.0,0.0,0.0033088293857872486,0.7541097402572632,0.11376755684614182,0.12881381809711456
1447,23,23,0.9999313354492188,0.00021857891988474876,normal,0.0,0.0,0.9464504718780518,0.048546191304922104,0.00012422345753293484,0.00487907137721777
1448,23,23,0.9999902248382568,4.047592301503755e-05,normal,0.0,0.0,0.9857791662216187,0.0012162188068032265,0.004582987166941166,0.008421649225056171
1449,23,23,0.9992745518684387,0.0018561126198619604,normal,0.0,0.0,0.7628742456436157,0.0021048057824373245,0.0021626907400786877,0.23285821080207825
1450,23,23,0.9984896183013916,0.0031340138521045446,normal,0.0,0.0,0.02513602189719677,0.5058003664016724,0.2905321419239044,0.1785314828157425
1451,23,23,0.9999029636383057,0.0003010749351233244,normal,0.0,0.0,0.24308687448501587,0.02455412596464157,0.11124575883150101,0.6211133003234863
1452,23,36,0.9999812841415405,6.717742508044466e-05,normal,0.0,0.0,0.000902789062820375,0.0430133193731308,0.0006906471680849791,0.9553932547569275
1453,23,23,0.9999350309371948,0.00020551541820168495,normal,0.0,0.0,0.9755629897117615,0.02319600246846676,0.00021262290829326957,0.00102848035749048
1454,23,36,0.9593871831893921,0.04987727105617523,normal,0.0,0.0,0.12352321296930313,0.05796977877616882,0.7357594966888428,0.08274749666452408
1455,23,23,0.8772174119949341,0.1242147907614708,normal,0.0,0.0,0.9186288118362427,0.03238881751894951,0.036655623465776443,0.012326691299676895
1456,23,23,0.9999898672103882,3.8931917515583336e-05,normal,0.0,0.0,0.3038196563720703,0.021524474024772644,0.1355905532836914,0.5390653610229492
1457,23,23,0.9997381567955017,0.0007381372852250934,normal,0.0,0.0,0.21984758973121643,0.4386672079563141,0.3173709809780121,0.024114184081554413
1458,23,23,0.9988749623298645,0.002551264828070998,normal,0.0,0.0,0.646155834197998,0.21947568655014038,0.06223500892519951,0.07213352620601654
1459,23,23,0.9909277558326721,0.014418763108551502,normal,0.0,0.0,0.013034608215093613,0.4247254729270935,0.5540608167648315,0.008179091848433018
1460,23,23,0.9998805522918701,0.00036231917329132557,normal,0.0,0.0,0.9479759335517883,0.012594137340784073,0.005982629954814911,0.033447377383708954
1461,23,23,0.9999619722366333,0.00012320645328145474,normal,0.0,0.0,0.26054850220680237,0.029441889375448227,0.6957256197929382,0.014284037984907627
1462,23,23,0.9999043941497803,0.00031153022428043187,normal,0.0,0.0,0.29231786727905273,0.5847305059432983,0.021055929362773895,0.10189566016197205
1463,23,23,0.8202329277992249,0.12945762276649475,normal,0.0,0.0,0.6562637686729431,0.20689542591571808,0.05296541005373001,0.08387536555528641
1464,23,23,0.9998292922973633,0.0004889865522272885,normal,0.0,0.0,0.14661824703216553,0.0413854718208313,0.023692840710282326,0.7883034348487854
1465,23,23,0.9998806715011597,0.0003510411479510367,normal,0.0,0.0,0.7548321485519409,0.2126430869102478,0.018702836707234383,0.01382193062454462
1466,23,23,0.9999889135360718,4.3749525502789766e-05,normal,0.0,0.0,0.48397335410118103,0.29887884855270386,0.07892771065235138,0.13822008669376373
1467,23,23,0.9889623522758484,0.018596019595861435,normal,0.0,0.0,0.006463890429586172,0.02366797626018524,0.07341647893190384,0.8964516520500183
1468,23,23,0.9965671300888062,0.006376440636813641,normal,0.0,0.0,0.8221856355667114,0.008482641540467739,0.16477888822555542,0.004552766680717468
1469,23,23,0.9999806880950928,7.119111251085997e-05,normal,0.0,0.0,0.9051645398139954,0.023427773267030716,0.023569902405142784,0.0478377565741539
1470,23,23,0.999411940574646,0.001434345613233745,normal,0.0,0.0,0.09776245057582855,0.049758583307266235,0.8261494636535645,0.026329485699534416
1471,23,33,0.5272403955459595,0.1888459473848343,normal,0.0,0.0,0.0030873448122292757,0.4859030246734619,0.00428134435787797,0.5067282915115356
1472,23,23,0.9999208450317383,0.0002402899699518457,normal,0.0,0.0,0.09669093787670135,0.49715039134025574,0.0149674192070961,0.3911912739276886
1473,23,23,0.9995784163475037,0.0011199506698176265,normal,0.0,0.0,0.9992945194244385,0.0003477908903732896,0.00023780381889082491,0.00011989250924671069
1474,23,23,0.999968409538269,0.00010633397323545069,normal,0.0,0.0,0.871730387210846,0.003655624808743596,0.08241944015026093,0.04219462350010872
1475,23,23,0.9992871880531311,0.001855871407315135,normal,0.0,0.0,0.6987797021865845,0.0901743620634079,0.0037816432304680347,0.20726434886455536
1476,23,23,0.9999819993972778,6.69032015139237e-05,normal,0.0,0.0,0.5299364924430847,0.31853005290031433,0.04188515245914459,0.10964833945035934
1477,23,23,0.9999032020568848,0.00032147899037227035,normal,0.0,0.0,0.10178886353969574,0.06846438348293304,0.4082713723182678,0.42147544026374817
1478,23,23,0.9998840093612671,0.00036241175257600844,normal,0.0,0.0,0.5177240371704102,0.058066148310899734,0.04337508603930473,0.38083475828170776
1479,23,23,0.9999572038650513,0.00014519250544253737,normal,0.0,0.0,0.8537090420722961,0.019000928848981857,0.01929021254181862,0.10799982398748398
1480,23,23,0.5714359879493713,0.1933651864528656,normal,0.0,0.0,0.06667766720056534,0.6932350993156433,0.15884219110012054,0.08124510943889618
1481,23,23,0.999951958656311,0.00015915825497359037,normal,0.0,0.0,0.6569520831108093,0.1575499176979065,0.15835006535053253,0.02714790403842926
1482,23,23,0.9999624490737915,0.0001262620644411072,normal,0.0,0.0,0.8385040760040283,0.04273014888167381,0.07866522669792175,0.040100518614053726
1483,23,23,0.9999040365219116,0.0003093015984632075,normal,0.0,0.0,0.09602786600589752,0.23639953136444092,0.3726663887500763,0.29490622878074646
1484,23,23,0.9985082745552063,0.0033824704587459564,normal,0.0,0.0,0.8853337168693542,0.03652237355709076,0.0628889724612236,0.015255014412105083
1485,23,23,0.9997743964195251,0.0006146528758108616,normal,0.0,0.0,0.040400873869657516,0.062155336141586304,0.4100877046585083,0.4873560667037964
1486,23,23,0.9998631477355957,0.00041473089368082583,normal,0.0,0.0,0.5106553435325623,0.2723270654678345,0.08380431681871414,0.13321328163146973
1487,23,23,0.998637855052948,0.002936803735792637,normal,0.0,0.0,0.15680493414402008,0.3149111568927765,0.04780519753694534,0.4804787039756775
1488,23,23,0.99986732006073,0.0004101094091311097,normal,0.0,0.0,0.7745724320411682,0.05467335507273674,0.11467258632183075,0.05608160421252251
1489,23,23,0.9999022483825684,0.0002844968985300511,normal,0.0,0.0,0.07935380190610886,0.28745344281196594,0.005010010674595833,0.6281827688217163
1490,23,23,0.99930739402771,0.0018329099984839559,normal,0.0,0.0,0.025757092982530594,0.6865290403366089,0.23627912998199463,0.0514347180724144
1491,23,23,0.9999271631240845,0.00023277313448488712,normal,0.0,0.0,0.7936262488365173,0.08569866418838501,0.01675545424222946,0.1039196103811264
1492,23,23,0.9993616938591003,0.0014821246732026339,normal,0.0,0.0,0.30371126532554626,0.6475605964660645,0.045900724828243256,0.002827436663210392
1493,23,23,0.5763479471206665,0.20140375196933746,normal,0.0,0.0,0.07144887745380402,0.5256814360618591,0.3120058476924896,0.09086388349533081
1494,23,23,0.9981480836868286,0.00406290777027607,normal,0.0,0.0,0.021914441138505936,0.09366624802350998,0.00239836354739964,0.8820209503173828
1495,23,23,0.49577921628952026,0.43794238567352295,normal,0.0,0.0,0.2699659764766693,0.5601575970649719,0.10990333557128906,0.059973105788230896
1496,23,23,0.9999090433120728,0.0003005087492056191,normal,0.0,0.0,0.0554262213408947,0.9236267805099487,0.014180831611156464,0.0067662438377738
1497,23,23,0.9997678399085999,0.000655127689242363,normal,0.0,0.0,0.5842716097831726,0.3243218958377838,0.051673807203769684,0.039732713252305984
1498,23,23,0.9971222281455994,0.0058584860526025295,normal,0.0,0.0,0.6480985879898071,0.011710524559020996,0.31130602955818176,0.028884930536150932
1499,23,33,0.7245514988899231,0.16027329862117767,normal,0.0,0.0,0.356743723154068,0.3312501311302185,0.10055109113454819,0.2114550918340683
1500,23,23,0.9999536275863647,0.00014898092194925994,normal,0.0,0.0,0.1221340224146843,0.027699289843440056,0.08105908334255219,0.7691076397895813
1501,23,23,0.9999245405197144,0.0002468526945449412,normal,0.0,0.0,0.41661468148231506,0.3767172396183014,0.19271062314510345,0.013957394286990166
1502,23,23,0.9999582767486572,0.00014138563710730523,normal,0.0,0.0,0.48285362124443054,0.009203164838254452,0.008709706366062164,0.4992334842681885
1503,23,33,0.9745088219642639,0.037302784621715546,normal,0.0,0.0,0.023918772116303444,0.2655256688594818,0.6854844093322754,0.025071101263165474
1504,23,33,0.9817662835121155,0.02494216524064541,normal,0.0,0.0,0.4413246214389801,0.016674334183335304,0.5350144505500793,0.006986609660089016
1505,23,23,0.9999815225601196,7.018339965725318e-05,normal,0.0,0.0,0.9770447015762329,0.009086362086236477,0.0026107553858309984,0.011258270591497421
1506,23,36,0.8536633253097534,0.12662097811698914,normal,0.0,0.0,0.16034862399101257,0.028803644701838493,0.380347341299057,0.43050047755241394
1507,23,23,0.9999743700027466,9.513597615296021e-05,normal,0.0,0.0,0.5300163626670837,0.23544304072856903,0.09363875538110733,0.14090178906917572
1508,24,24,0.999982476234436,6.927468348294497e-05,normal,0.0,0.0,0.24478720128536224,0.11296529322862625,0.1743687391281128,0.4678787887096405
1509,24,24,0.9937244057655334,0.011457337066531181,normal,0.0,0.0,0.2274806648492813,0.7339984178543091,0.03471585735678673,0.003805066691711545
1510,24,24,0.9997445940971375,0.0007206015288829803,normal,0.0,0.0,0.15682551264762878,0.032630786299705505,0.38385358452796936,0.42669010162353516
1511,24,24,0.9994774460792542,0.0014276958536356688,normal,0.0,0.0,0.20385603606700897,0.04838921129703522,0.7380536794662476,0.009701046161353588
1512,24,24,0.9725579619407654,0.04256235435605049,normal,0.0,0.0,0.1046251505613327,0.13229285180568695,0.5843757390975952,0.1787063032388687
1513,24,24,0.9999275207519531,0.00023431924637407064,normal,0.0,0.0,0.022574789822101593,0.003252931870520115,0.002459928160533309,0.9717123508453369
1514,24,24,0.9999912977218628,3.5426881368039176e-05,normal,0.0,0.0,0.12741291522979736,0.3727761507034302,0.17376376688480377,0.32604721188545227
1515,24,24,0.9999890327453613,4.345259003457613e-05,normal,0.0,0.0,0.11503215879201889,0.6492022275924683,0.13800889253616333,0.09775673598051071
1516,24,24,0.9999819993972778,7.036047463770956e-05,normal,0.0,0.0,0.2991807460784912,0.16410160064697266,0.11496185511350632,0.42175576090812683
1517,24,24,0.9999470710754395,0.00017153797671198845,normal,0.0,0.0,0.5772247910499573,0.04355480149388313,0.10698600113391876,0.2722344398498535
1518,24,24,0.9999908208847046,3.753855708055198e-05,normal,0.0,0.0,0.043845921754837036,0.937080979347229,0.007722510956227779,0.011350596323609352
1519,24,24,0.9999867677688599,5.288284592097625e-05,normal,0.0,0.0,0.30978238582611084,0.05774620175361633,0.18627353012561798,0.44619789719581604
1520,24,24,0.9997552037239075,0.0007696808315813541,normal,0.0,0.0,0.05651518329977989,0.12086976319551468,0.27463921904563904,0.5479757785797119
1521,24,24,0.9999897480010986,4.0741546399658546e-05,normal,0.0,0.0,0.051636889576911926,0.296028733253479,0.4345495104789734,0.2177848219871521
1522,24,24,0.9998999834060669,0.0003390594501979649,normal,0.0,0.0,0.41022443771362305,0.03247036412358284,0.0670548677444458,0.4902503192424774
1523,24,24,0.935590386390686,0.07436671108007431,normal,0.0,0.0,0.24701625108718872,0.21744459867477417,0.25561437010765076,0.27992475032806396
1524,24,24,0.9999032020568848,0.0003260981466155499,normal,0.0,0.0,0.05207144841551781,0.871788501739502,0.055140990763902664,0.020999040454626083
1525,24,24,0.9999886751174927,4.5885564759373665e-05,normal,0.0,0.0,0.4827151298522949,0.09505008161067963,0.14371904730796814,0.27851566672325134
1526,24,24,0.9999116659164429,0.00029709975933656096,normal,0.0,0.0,0.09475133568048477,0.040170032531023026,0.060203954577445984,0.8048747181892395
1527,24,24,0.9989604949951172,0.002836603671312332,normal,0.0,0.0,0.010869204066693783,0.9098050594329834,0.0275184977799654,0.05180715024471283
1528,25,25,0.9999885559082031,4.6065808419371024e-05,normal,0.0,0.0,0.020149530842900276,0.1558765023946762,0.2525613009929657,0.5714126229286194
1529,25,25,0.9999971389770508,1.2423820408002939e-05,normal,0.0,0.0,0.08002113550901413,0.6678579449653625,0.19996534287929535,0.052155621349811554
1530,25,25,0.9999908208847046,3.4714696084847674e-05,normal,0.0,0.0,0.07084335386753082,0.19873812794685364,0.5390265583992004,0.1913919448852539
1531,25,25,0.9887979626655579,0.01703783869743347,normal,0.0,0.0,0.000848317111376673,0.8023087978363037,0.0007619603420607746,0.19608086347579956
1532,25,33,0.9509642720222473,0.054958783090114594,normal,0.0,0.0,0.006237469147890806,0.04415813460946083,0.8526206612586975,0.09698376804590225
1533,25,25,0.8746061325073242,0.13032731413841248,normal,0.0,0.0,0.03553755581378937,0.06556617468595505,0.8163709044456482,0.0825253576040268
1534,25,25,0.9999972581863403,1.2136764780734666e-05,normal,0.0,0.0,0.0069833542220294476,0.9144843816757202,0.05495963990688324,0.023572713136672974
1535,25,25,0.9998038411140442,0.0006101582548581064,normal,0.0,0.0,0.004422654863446951,0.3126768171787262,0.016234006732702255,0.6666665077209473
1536,25,25,0.9999685287475586,0.00011446890857769176,normal,0.0,0.0,0.03231201320886612,0.8075805306434631,0.07438371330499649,0.08572374284267426
1537,25,25,0.9999997615814209,1.481911567680072e-06,normal,0.0,0.0,9.99999993922529e-09,0.3907548785209656,9.99999993922529e-09,0.6092451214790344
1538,25,25,0.999996542930603,1.5526999050052837e-05,normal,0.0,0.0,0.011202252469956875,0.060515910387039185,0.21116062998771667,0.7171211242675781
1539,25,25,0.9999861717224121,5.154289829079062e-05,normal,0.0,0.0,0.13838763535022736,0.22439689934253693,0.17689913511276245,0.46031638979911804
1540,25,25,0.9999935626983643,2.7172274712938815e-05,normal,0.0,0.0,0.009019864723086357,0.02177444100379944,0.8815665245056152,0.08763919025659561
1541,25,25,0.9998072981834412,0.0005836974014528096,normal,0.0,0.0,0.03991849720478058,0.9181705117225647,0.011881530284881592,0.030029499903321266
1542,25,25,0.9999898672103882,3.94648450310342e-05,normal,0.0,0.0,0.0003623091906774789,0.9979026317596436,0.0007742087473161519,0.0009608413092792034
1543,25,25,0.9999954700469971,1.9274431906524114e-05,normal,0.0,0.0,0.11675865948200226,0.6080365180969238,0.11059945076704025,0.16460542380809784
1544,25,25,0.9999841451644897,6.003419912303798e-05,normal,0.0,0.0,0.011821314692497253,0.03849603980779648,0.011874237097799778,0.9378084540367126
1545,25,25,0.9976840019226074,0.005154851824045181,normal,0.0,0.0,0.053640104830265045,0.5616932511329651,0.3532904088497162,0.03137623518705368
1546,25,25,0.9999912977218628,3.156994716846384e-05,normal,0.0,0.0,0.011308868415653706,0.26222100853919983,0.6455928683280945,0.08087733387947083
1547,25,25,0.9999995231628418,3.2170428312383592e-06,normal,0.0,0.0,0.06952701508998871,0.7116660475730896,0.1472044438123703,0.0716024711728096
1548,25,25,0.999859094619751,0.0003957811859436333,normal,0.0,0.0,0.007112506311386824,0.11271220445632935,0.05478993058204651,0.825385332107544
1549,25,25,0.9999991655349731,4.135760718781967e-06,normal,0.0,0.0,0.3667212724685669,0.05579506978392601,0.2449674904346466,0.3325161933898926
1550,25,25,0.9990794658660889,0.0022563007660210133,normal,0.0,0.0,0.01016183290630579,0.14869117736816406,0.0019201424438506365,0.8392269015312195
1551,25,25,0.9999901056289673,3.8666014006594196e-05,normal,0.0,0.0,0.02486317791044712,0.16489553451538086,0.805570662021637,0.004670579452067614
1552,25,25,0.9999512434005737,0.000168659258633852,normal,0.0,0.0,0.9099879264831543,0.004722777288407087,0.08401802182197571,0.0012713109608739614
1553,25,25,0.9998776912689209,0.00035451955045573413,normal,0.0,0.0,0.08664760738611221,0.6030911207199097,0.13106943666934967,0.17919181287288666
1554,25,25,0.9999903440475464,3.7991743738530204e-05,normal,0.0,0.0,0.010409943759441376,0.3313063383102417,0.6022886037826538,0.055995091795921326
1555,25,25,0.9999523162841797,0.00016288297774735838,normal,0.0,0.0,0.10297516733407974,0.6194747686386108,0.04802216961979866,0.22952787578105927
1556,25,25,0.9999985694885254,6.455876700783847e-06,normal,0.0,0.0,0.03914870694279671,0.02317941002547741,0.8496723771095276,0.08799949288368225
1557,25,25,0.9999678134918213,0.000116550232633017,normal,0.0,0.0,0.0002939068363048136,0.005908412858843803,0.9932167530059814,0.0005809611757285893
1558,25,25,0.9999984502792358,7.391718554572435e-06,normal,0.0,0.0,0.08430028706789017,0.11050751805305481,0.6221963763237,0.18299581110477448
